Exemplar_Size,Method,Task 1,Task 2,Task 3
100,Random,0.9868614117576229,0.72029842409502,0.48114285714285715
195,Random,0.9884025496998142,0.7439916657695648,0.5145714285714286
379,Random,0.9875170015471428,0.7656603714003893,0.5279047619047619
737,Random,0.9882944827498223,0.7568114962172605,0.5404444444444444
135,Random,0.9872034001762235,0.7261812815473917,0.5023492063492063
100,EWC_Replay,0.9876314236678655,0.7355230173956789,0.4864444444444444
195,EWC_Replay,0.9880684265500819,0.749293849843436,0.514984126984127
379,EWC_Replay,0.9863735264669257,0.7490681066823369,0.5236190476190477
737,EWC_Replay,0.988091738410993,0.7656492060739603,0.5403492063492064
135,EWC_Replay,0.9880610239986996,0.7321758389800971,0.49438095238095237
100,iCaRL,0.9893018128755735,0.6632569320429843,0.43409523809523803
195,iCaRL,0.989421264385436,0.6466752170290662,0.38079365079365074
379,iCaRL,0.9890966977800474,0.6385624721641907,0.3285396825396825
737,iCaRL,0.9884613661099285,0.6542219402501186,0.29482539682539677
135,iCaRL,0.9884129087278374,0.6980410561334204,0.39831746031746024
100,LUCIR,0.98657506942082,0.7661304569646727,0.5083174603174603
195,LUCIR,0.9875942638744052,0.7661830679943615,0.5133968253968254
379,LUCIR,0.9873179466921678,0.7649896696227706,0.504095238095238
737,LUCIR,0.983070240293244,0.7626298021197717,0.5210158730158729
135,LUCIR,0.9858938472680684,0.7555188026817379,0.5085714285714286
100,VAE_BBox,0.9886795361676722,0.7945374463905174,0.6253650793650795
195,VAE_BBox,0.9886795361676722,0.7945374463905174,0.6253650793650795
379,VAE_BBox,0.9886795361676722,0.7945374463905174,0.6253650793650795
737,VAE_BBox,0.9886795361676722,0.7945374463905174,0.6253650793650795
135,VAE_BBox,0.9886795361676722,0.7945374463905174,0.6253650793650795
100,VAE_Filter,0.9886390387567793,0.7843042359929042,0.612063492063492
195,VAE_Filter,0.9886390387567793,0.7843042359929042,0.612063492063492
379,VAE_Filter,0.9886390387567793,0.7843042359929042,0.612063492063492
737,VAE_Filter,0.9886390387567793,0.7843042359929042,0.612063492063492
135,VAE_Filter,0.9886390387567793,0.7843042359929042,0.612063492063492
100,VAE_GMM,0.9888604002061506,0.8138325645381354,0.6687301587301587
195,VAE_GMM,0.9888604002061506,0.8138325645381354,0.6687301587301587
379,VAE_GMM,0.9888604002061506,0.8138325645381354,0.6687301587301587
737,VAE_GMM,0.9888604002061506,0.8138325645381354,0.6687301587301587
135,VAE_GMM,0.9888604002061506,0.8138325645381354,0.6687301587301587
