Exemplar_Size,Method,Task 2,Task 3,Task 4,Task 5
100,Random,0.9459980257299936,0.9603051237176723,0.9513213858805802,0.9468299679805141
240,Random,0.9190971780725545,0.9328281093061921,0.92397716224504,0.9260172054146744
575,Random,0.9152859472437685,0.9097110141025948,0.9020317323864863,0.8956743598220243
1378,Random,0.9125289904747645,0.9084244045374922,0.8778576209929003,0.8601412678183308
215,Random,0.9238797712387422,0.9384957290724644,0.92779114008296,0.9278050321002883
100,EWC_Replay,0.9460168251933208,0.9575335910938982,0.9476323929579453,0.943877026392499
240,EWC_Replay,0.9220372361146066,0.9352636877374522,0.9278013800199691,0.9223544473463011
575,EWC_Replay,0.9064654680609809,0.9119783468155391,0.9039876261413727,0.8904393497839955
1378,EWC_Replay,0.9078768630599533,0.9032566997660582,0.8881811598042334,0.8546129780251025
215,EWC_Replay,0.9144117205728793,0.9387915888101264,0.9291454352370041,0.9281720401401329
100,iCaRL,0.7687007105656677,0.7902709745237176,0.7040986527149025,0.6034766573251158
240,iCaRL,0.6273511482654545,0.6232080390330242,0.49814615463609063,0.45114637727804036
575,iCaRL,0.5601814061309554,0.43878521047931596,0.45301747476286175,0.35242096981801396
1378,iCaRL,0.5360391706484228,0.44149521881749343,0.473556151628813,0.34768190524469333
215,iCaRL,0.6424617481225157,0.5730293407891215,0.5643787895714169,0.4049499139761087
100,LUCIR,0.6079975083252537,0.7051848255085181,0.7923722427919887,0.8427784638435091
240,LUCIR,0.624264050437425,0.7418317302032273,0.7862366968101884,0.7890299135215394
575,LUCIR,0.6458879624177843,0.7175286037716126,0.7521511301498058,0.7270668668104044
1378,LUCIR,0.6942455442534478,0.6834337191774659,0.7285871352892476,0.6796104356847427
215,LUCIR,0.6796861144728188,0.7440949988810655,0.7381883991466992,0.7900522685314323
100,VAE_BBox,0.9688689312642648,0.9730764766578146,0.9618439665421396,0.9616507460827248
240,VAE_BBox,0.9688689312642648,0.9730764766578146,0.9618439665421396,0.9616507460827248
575,VAE_BBox,0.9688689312642648,0.9730764766578146,0.9618439665421396,0.9616507460827248
1378,VAE_BBox,0.9688689312642648,0.9730764766578146,0.9618439665421396,0.9616507460827248
215,VAE_BBox,0.9688689312642648,0.9730764766578146,0.9618439665421396,0.9616507460827248
100,VAE_Filter,0.9702091616381227,0.9748449988650331,0.96024203196087,0.9623065525445498
240,VAE_Filter,0.9702091616381227,0.9748449988650331,0.96024203196087,0.9623065525445498
575,VAE_Filter,0.9702091616381227,0.9748449988650331,0.96024203196087,0.9623065525445498
1378,VAE_Filter,0.9702091616381227,0.9748449988650331,0.96024203196087,0.9623065525445498
215,VAE_Filter,0.9702091616381227,0.9748449988650331,0.96024203196087,0.9623065525445498
100,VAE_GMM,0.971284386392093,0.9744809228688582,0.9597508150442631,0.9639460475776591
240,VAE_GMM,0.971284386392093,0.9744809228688582,0.9597508150442631,0.9639460475776591
575,VAE_GMM,0.971284386392093,0.9744809228688582,0.9597508150442631,0.9639460475776591
1378,VAE_GMM,0.971284386392093,0.9744809228688582,0.9597508150442631,0.9639460475776591
215,VAE_GMM,0.971284386392093,0.9744809228688582,0.9597508150442631,0.9639460475776591
